Date,Product Name,Product Category,Units Sold,Unit Price,Total Revenue,Region,Transaction ID
2024-09-02,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Kolkata,T20240902-KOL
2024-09-02,Oversized Cotton Tee,Men · Topwear,4,349,1396,Ahmedabad,T20240902-AHM
2024-09-02,Linen Blend Casual Shirt,Men · Topwear,1,999,999,Ahmedabad,T20240902-AHM
2024-09-02,Pique Polo T-Shirt,Men · Topwear,8,599,4792,Ahmedabad,T20240902-AHM
2024-09-02,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Ahmedabad,T20240902-AHM
2024-09-02,Straight Fit Denim Jeans,Men · Bottomwear,1,1499,1499,Ahmedabad,T20240902-AHM
2024-09-02,Cargo Joggers,Men · Bottomwear,2,899,1798,Ahmedabad,T20240902-AHM
2024-09-02,Rayon Crop Top,Women · Topwear,6,399,2394,Ahmedabad,T20240902-AHM
2024-09-02,Printed A-Line Kurti,Women · Topwear,9,799,7191,Ahmedabad,T20240902-AHM
2024-09-02,Ribbed Knit Top,Women · Topwear,1,549,549,Ahmedabad,T20240902-AHM
2024-09-02,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Ahmedabad,T20240902-AHM
2024-09-02,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Ahmedabad,T20240902-AHM
2024-09-02,Flowy Palazzo Pants,Women · Bottomwear,2,699,1398,Ahmedabad,T20240902-AHM
2024-09-02,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Ahmedabad,T20240902-AHM
2024-09-02,Denim Jacket,Outerwear,1,1799,1799,Ahmedabad,T20240902-AHM
2024-09-02,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Ahmedabad,T20240902-AHM
2024-09-02,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Ahmedabad,T20240902-AHM
2024-09-02,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Ahmedabad,T20240902-AHM
2024-09-03,Oversized Cotton Tee,Men · Topwear,7,349,2443,Bengaluru,T20240903-BEN
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,2,999,1998,Bengaluru,T20240903-BEN
2024-09-03,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Bengaluru,T20240903-BEN
2024-09-03,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Bengaluru,T20240903-BEN
2024-09-03,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Bengaluru,T20240903-BEN
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Bengaluru,T20240903-BEN
2024-09-03,Cargo Joggers,Men · Bottomwear,4,899,3596,Bengaluru,T20240903-BEN
2024-09-03,Rayon Crop Top,Women · Topwear,6,399,2394,Bengaluru,T20240903-BEN
2024-09-03,Printed A-Line Kurti,Women · Topwear,8,799,6392,Bengaluru,T20240903-BEN
2024-09-03,Ribbed Knit Top,Women · Topwear,6,549,3294,Bengaluru,T20240903-BEN
2024-09-03,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Bengaluru,T20240903-BEN
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Bengaluru,T20240903-BEN
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Bengaluru,T20240903-BEN
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Bengaluru,T20240903-BEN
2024-09-03,Puffer Jacket,Outerwear,4,2499,9996,Bengaluru,T20240903-BEN
2024-09-03,Denim Jacket,Outerwear,3,1799,5397,Bengaluru,T20240903-BEN
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Bengaluru,T20240903-BEN
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Bengaluru,T20240903-BEN
2024-09-03,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Bengaluru,T20240903-BEN
2024-09-03,Oversized Cotton Tee,Men · Topwear,3,349,1047,Mumbai,T20240903-MUM
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,13,999,12987,Mumbai,T20240903-MUM
2024-09-03,Zip-Up Hoodie,Men · Topwear,6,1299,7794,Mumbai,T20240903-MUM
2024-09-03,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Mumbai,T20240903-MUM
2024-09-03,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Mumbai,T20240903-MUM
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,9,1499,13491,Mumbai,T20240903-MUM
2024-09-03,Cargo Joggers,Men · Bottomwear,6,899,5394,Mumbai,T20240903-MUM
2024-09-03,Rayon Crop Top,Women · Topwear,10,399,3990,Mumbai,T20240903-MUM
2024-09-03,Printed A-Line Kurti,Women · Topwear,13,799,10387,Mumbai,T20240903-MUM
2024-09-03,Ribbed Knit Top,Women · Topwear,8,549,4392,Mumbai,T20240903-MUM
2024-09-03,Oversized Sweatshirt,Women · Topwear,8,1099,8792,Mumbai,T20240903-MUM
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Mumbai,T20240903-MUM
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,8,699,5592,Mumbai,T20240903-MUM
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,7,899,6293,Mumbai,T20240903-MUM
2024-09-03,Puffer Jacket,Outerwear,1,2499,2499,Mumbai,T20240903-MUM
2024-09-03,Denim Jacket,Outerwear,2,1799,3598,Mumbai,T20240903-MUM
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Mumbai,T20240903-MUM
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,5,1599,7995,Mumbai,T20240903-MUM
2024-09-03,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Mumbai,T20240903-MUM
2024-09-03,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Mumbai,T20240903-MUM
2024-09-03,Oversized Cotton Tee,Men · Topwear,17,349,5933,Delhi,T20240903-DEL
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Delhi,T20240903-DEL
2024-09-03,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Delhi,T20240903-DEL
2024-09-03,Pique Polo T-Shirt,Men · Topwear,12,599,7188,Delhi,T20240903-DEL
2024-09-03,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Delhi,T20240903-DEL
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Delhi,T20240903-DEL
2024-09-03,Cargo Joggers,Men · Bottomwear,7,899,6293,Delhi,T20240903-DEL
2024-09-03,Rayon Crop Top,Women · Topwear,9,399,3591,Delhi,T20240903-DEL
2024-09-03,Printed A-Line Kurti,Women · Topwear,11,799,8789,Delhi,T20240903-DEL
2024-09-03,Ribbed Knit Top,Women · Topwear,2,549,1098,Delhi,T20240903-DEL
2024-09-03,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Delhi,T20240903-DEL
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Delhi,T20240903-DEL
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Delhi,T20240903-DEL
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Delhi,T20240903-DEL
2024-09-03,Puffer Jacket,Outerwear,1,2499,2499,Delhi,T20240903-DEL
2024-09-03,Denim Jacket,Outerwear,2,1799,3598,Delhi,T20240903-DEL
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,8,1999,15992,Delhi,T20240903-DEL
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Delhi,T20240903-DEL
2024-09-03,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Delhi,T20240903-DEL
2024-09-03,Oversized Cotton Tee,Men · Topwear,2,349,698,Hyderabad,T20240903-HYD
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Hyderabad,T20240903-HYD
2024-09-03,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Hyderabad,T20240903-HYD
2024-09-03,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Hyderabad,T20240903-HYD
2024-09-03,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Hyderabad,T20240903-HYD
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Hyderabad,T20240903-HYD
2024-09-03,Cargo Joggers,Men · Bottomwear,5,899,4495,Hyderabad,T20240903-HYD
2024-09-03,Rayon Crop Top,Women · Topwear,3,399,1197,Hyderabad,T20240903-HYD
2024-09-03,Printed A-Line Kurti,Women · Topwear,8,799,6392,Hyderabad,T20240903-HYD
2024-09-03,Ribbed Knit Top,Women · Topwear,2,549,1098,Hyderabad,T20240903-HYD
2024-09-03,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Hyderabad,T20240903-HYD
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Hyderabad,T20240903-HYD
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Hyderabad,T20240903-HYD
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Hyderabad,T20240903-HYD
2024-09-03,Puffer Jacket,Outerwear,2,2499,4998,Hyderabad,T20240903-HYD
2024-09-03,Denim Jacket,Outerwear,2,1799,3598,Hyderabad,T20240903-HYD
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Hyderabad,T20240903-HYD
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Hyderabad,T20240903-HYD
2024-09-03,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Hyderabad,T20240903-HYD
2024-09-03,Oversized Cotton Tee,Men · Topwear,8,349,2792,Chennai,T20240903-CHE
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Chennai,T20240903-CHE
2024-09-03,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Chennai,T20240903-CHE
2024-09-03,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Chennai,T20240903-CHE
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,5,1499,7495,Chennai,T20240903-CHE
2024-09-03,Cargo Joggers,Men · Bottomwear,6,899,5394,Chennai,T20240903-CHE
2024-09-03,Rayon Crop Top,Women · Topwear,10,399,3990,Chennai,T20240903-CHE
2024-09-03,Printed A-Line Kurti,Women · Topwear,9,799,7191,Chennai,T20240903-CHE
2024-09-03,Ribbed Knit Top,Women · Topwear,2,549,1098,Chennai,T20240903-CHE
2024-09-03,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Chennai,T20240903-CHE
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,8,1399,11192,Chennai,T20240903-CHE
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Chennai,T20240903-CHE
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Chennai,T20240903-CHE
2024-09-03,Puffer Jacket,Outerwear,1,2499,2499,Chennai,T20240903-CHE
2024-09-03,Denim Jacket,Outerwear,1,1799,1799,Chennai,T20240903-CHE
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Chennai,T20240903-CHE
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Chennai,T20240903-CHE
2024-09-03,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Chennai,T20240903-CHE
2024-09-03,Oversized Cotton Tee,Men · Topwear,7,349,2443,Pune,T20240903-PUN
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Pune,T20240903-PUN
2024-09-03,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Pune,T20240903-PUN
2024-09-03,Pique Polo T-Shirt,Men · Topwear,1,599,599,Pune,T20240903-PUN
2024-09-03,Slim Fit Chinos,Men · Bottomwear,1,1199,1199,Pune,T20240903-PUN
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Pune,T20240903-PUN
2024-09-03,Cargo Joggers,Men · Bottomwear,7,899,6293,Pune,T20240903-PUN
2024-09-03,Rayon Crop Top,Women · Topwear,5,399,1995,Pune,T20240903-PUN
2024-09-03,Printed A-Line Kurti,Women · Topwear,3,799,2397,Pune,T20240903-PUN
2024-09-03,Ribbed Knit Top,Women · Topwear,2,549,1098,Pune,T20240903-PUN
2024-09-03,Oversized Sweatshirt,Women · Topwear,5,1099,5495,Pune,T20240903-PUN
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Pune,T20240903-PUN
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Pune,T20240903-PUN
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Pune,T20240903-PUN
2024-09-03,Puffer Jacket,Outerwear,3,2499,7497,Pune,T20240903-PUN
2024-09-03,Denim Jacket,Outerwear,1,1799,1799,Pune,T20240903-PUN
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,4,1999,7996,Pune,T20240903-PUN
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Pune,T20240903-PUN
2024-09-03,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Pune,T20240903-PUN
2024-09-03,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Pune,T20240903-PUN
2024-09-03,Oversized Cotton Tee,Men · Topwear,3,349,1047,Kolkata,T20240903-KOL
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Kolkata,T20240903-KOL
2024-09-03,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Kolkata,T20240903-KOL
2024-09-03,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Kolkata,T20240903-KOL
2024-09-03,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Kolkata,T20240903-KOL
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Kolkata,T20240903-KOL
2024-09-03,Cargo Joggers,Men · Bottomwear,7,899,6293,Kolkata,T20240903-KOL
2024-09-03,Rayon Crop Top,Women · Topwear,2,399,798,Kolkata,T20240903-KOL
2024-09-03,Printed A-Line Kurti,Women · Topwear,10,799,7990,Kolkata,T20240903-KOL
2024-09-03,Ribbed Knit Top,Women · Topwear,2,549,1098,Kolkata,T20240903-KOL
2024-09-03,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Kolkata,T20240903-KOL
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Kolkata,T20240903-KOL
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Kolkata,T20240903-KOL
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Kolkata,T20240903-KOL
2024-09-03,Puffer Jacket,Outerwear,2,2499,4998,Kolkata,T20240903-KOL
2024-09-03,Denim Jacket,Outerwear,1,1799,1799,Kolkata,T20240903-KOL
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,5,1599,7995,Kolkata,T20240903-KOL
2024-09-03,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Kolkata,T20240903-KOL
2024-09-03,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Kolkata,T20240903-KOL
2024-09-03,Oversized Cotton Tee,Men · Topwear,5,349,1745,Ahmedabad,T20240903-AHM
2024-09-03,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Ahmedabad,T20240903-AHM
2024-09-03,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Ahmedabad,T20240903-AHM
2024-09-03,Pique Polo T-Shirt,Men · Topwear,9,599,5391,Ahmedabad,T20240903-AHM
2024-09-03,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Ahmedabad,T20240903-AHM
2024-09-03,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Ahmedabad,T20240903-AHM
2024-09-03,Cargo Joggers,Men · Bottomwear,2,899,1798,Ahmedabad,T20240903-AHM
2024-09-03,Rayon Crop Top,Women · Topwear,4,399,1596,Ahmedabad,T20240903-AHM
2024-09-03,Printed A-Line Kurti,Women · Topwear,7,799,5593,Ahmedabad,T20240903-AHM
2024-09-03,Ribbed Knit Top,Women · Topwear,3,549,1647,Ahmedabad,T20240903-AHM
2024-09-03,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Ahmedabad,T20240903-AHM
2024-09-03,High-Rise Skinny Jeans,Women · Bottomwear,8,1399,11192,Ahmedabad,T20240903-AHM
2024-09-03,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Ahmedabad,T20240903-AHM
2024-09-03,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Ahmedabad,T20240903-AHM
2024-09-03,Puffer Jacket,Outerwear,2,2499,4998,Ahmedabad,T20240903-AHM
2024-09-03,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Ahmedabad,T20240903-AHM
2024-09-03,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Ahmedabad,T20240903-AHM
2024-09-03,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Ahmedabad,T20240903-AHM
2024-09-04,Oversized Cotton Tee,Men · Topwear,10,349,3490,Bengaluru,T20240904-BEN
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,1,999,999,Bengaluru,T20240904-BEN
2024-09-04,Zip-Up Hoodie,Men · Topwear,7,1299,9093,Bengaluru,T20240904-BEN
2024-09-04,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Bengaluru,T20240904-BEN
2024-09-04,Slim Fit Chinos,Men · Bottomwear,9,1199,10791,Bengaluru,T20240904-BEN
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Bengaluru,T20240904-BEN
2024-09-04,Cargo Joggers,Men · Bottomwear,5,899,4495,Bengaluru,T20240904-BEN
2024-09-04,Rayon Crop Top,Women · Topwear,9,399,3591,Bengaluru,T20240904-BEN
2024-09-04,Printed A-Line Kurti,Women · Topwear,1,799,799,Bengaluru,T20240904-BEN
2024-09-04,Ribbed Knit Top,Women · Topwear,3,549,1647,Bengaluru,T20240904-BEN
2024-09-04,Oversized Sweatshirt,Women · Topwear,9,1099,9891,Bengaluru,T20240904-BEN
2024-09-04,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Bengaluru,T20240904-BEN
2024-09-04,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Bengaluru,T20240904-BEN
2024-09-04,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Bengaluru,T20240904-BEN
2024-09-04,Puffer Jacket,Outerwear,4,2499,9996,Bengaluru,T20240904-BEN
2024-09-04,Denim Jacket,Outerwear,9,1799,16191,Bengaluru,T20240904-BEN
2024-09-04,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Bengaluru,T20240904-BEN
2024-09-04,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Bengaluru,T20240904-BEN
2024-09-04,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Bengaluru,T20240904-BEN
2024-09-04,Oversized Cotton Tee,Men · Topwear,12,349,4188,Mumbai,T20240904-MUM
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,8,999,7992,Mumbai,T20240904-MUM
2024-09-04,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Mumbai,T20240904-MUM
2024-09-04,Pique Polo T-Shirt,Men · Topwear,6,599,3594,Mumbai,T20240904-MUM
2024-09-04,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Mumbai,T20240904-MUM
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Mumbai,T20240904-MUM
2024-09-04,Cargo Joggers,Men · Bottomwear,4,899,3596,Mumbai,T20240904-MUM
2024-09-04,Rayon Crop Top,Women · Topwear,7,399,2793,Mumbai,T20240904-MUM
2024-09-04,Printed A-Line Kurti,Women · Topwear,9,799,7191,Mumbai,T20240904-MUM
2024-09-04,Ribbed Knit Top,Women · Topwear,7,549,3843,Mumbai,T20240904-MUM
2024-09-04,Oversized Sweatshirt,Women · Topwear,8,1099,8792,Mumbai,T20240904-MUM
2024-09-04,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Mumbai,T20240904-MUM
2024-09-04,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Mumbai,T20240904-MUM
2024-09-04,Pleated Midi Skirt,Women · Bottomwear,7,899,6293,Mumbai,T20240904-MUM
2024-09-04,Puffer Jacket,Outerwear,2,2499,4998,Mumbai,T20240904-MUM
2024-09-04,Denim Jacket,Outerwear,5,1799,8995,Mumbai,T20240904-MUM
2024-09-04,Anarkali Kurta Set,Ethnic & Occasion,10,1999,19990,Mumbai,T20240904-MUM
2024-09-04,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Mumbai,T20240904-MUM
2024-09-04,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Mumbai,T20240904-MUM
2024-09-04,Oversized Cotton Tee,Men · Topwear,9,349,3141,Delhi,T20240904-DEL
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Delhi,T20240904-DEL
2024-09-04,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Delhi,T20240904-DEL
2024-09-04,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Delhi,T20240904-DEL
2024-09-04,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Delhi,T20240904-DEL
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,11,1499,16489,Delhi,T20240904-DEL
2024-09-04,Cargo Joggers,Men · Bottomwear,6,899,5394,Delhi,T20240904-DEL
2024-09-04,Rayon Crop Top,Women · Topwear,6,399,2394,Delhi,T20240904-DEL
2024-09-04,Printed A-Line Kurti,Women · Topwear,6,799,4794,Delhi,T20240904-DEL
2024-09-04,Ribbed Knit Top,Women · Topwear,5,549,2745,Delhi,T20240904-DEL
2024-09-04,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Delhi,T20240904-DEL
2024-09-04,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Delhi,T20240904-DEL
2024-09-04,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Delhi,T20240904-DEL
2024-09-04,Pleated Midi Skirt,Women · Bottomwear,7,899,6293,Delhi,T20240904-DEL
2024-09-04,Puffer Jacket,Outerwear,1,2499,2499,Delhi,T20240904-DEL
2024-09-04,Denim Jacket,Outerwear,4,1799,7196,Delhi,T20240904-DEL
2024-09-04,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Delhi,T20240904-DEL
2024-09-04,Cotton Handloom Saree,Ethnic & Occasion,10,1599,15990,Delhi,T20240904-DEL
2024-09-04,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Delhi,T20240904-DEL
2024-09-04,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Delhi,T20240904-DEL
2024-09-04,Oversized Cotton Tee,Men · Topwear,3,349,1047,Hyderabad,T20240904-HYD
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Hyderabad,T20240904-HYD
2024-09-04,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Hyderabad,T20240904-HYD
2024-09-04,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Hyderabad,T20240904-HYD
2024-09-04,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Hyderabad,T20240904-HYD
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Hyderabad,T20240904-HYD
2024-09-04,Cargo Joggers,Men · Bottomwear,4,899,3596,Hyderabad,T20240904-HYD
2024-09-04,Rayon Crop Top,Women · Topwear,6,399,2394,Hyderabad,T20240904-HYD
2024-09-04,Printed A-Line Kurti,Women · Topwear,7,799,5593,Hyderabad,T20240904-HYD
2024-09-04,Ribbed Knit Top,Women · Topwear,5,549,2745,Hyderabad,T20240904-HYD
2024-09-04,Oversized Sweatshirt,Women · Topwear,5,1099,5495,Hyderabad,T20240904-HYD
2024-09-04,High-Rise Skinny Jeans,Women · Bottomwear,2,1399,2798,Hyderabad,T20240904-HYD
2024-09-04,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Hyderabad,T20240904-HYD
2024-09-04,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Hyderabad,T20240904-HYD
2024-09-04,Puffer Jacket,Outerwear,1,2499,2499,Hyderabad,T20240904-HYD
2024-09-04,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Hyderabad,T20240904-HYD
2024-09-04,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Hyderabad,T20240904-HYD
2024-09-04,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Hyderabad,T20240904-HYD
2024-09-04,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Hyderabad,T20240904-HYD
2024-09-04,Oversized Cotton Tee,Men · Topwear,3,349,1047,Chennai,T20240904-CHE
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Chennai,T20240904-CHE
2024-09-04,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Chennai,T20240904-CHE
2024-09-04,Pique Polo T-Shirt,Men · Topwear,6,599,3594,Chennai,T20240904-CHE
2024-09-04,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Chennai,T20240904-CHE
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,4,1499,5996,Chennai,T20240904-CHE
2024-09-04,Cargo Joggers,Men · Bottomwear,2,899,1798,Chennai,T20240904-CHE
2024-09-04,Rayon Crop Top,Women · Topwear,5,399,1995,Chennai,T20240904-CHE
2024-09-04,Printed A-Line Kurti,Women · Topwear,4,799,3196,Chennai,T20240904-CHE
2024-09-04,Ribbed Knit Top,Women · Topwear,2,549,1098,Chennai,T20240904-CHE
2024-09-04,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Chennai,T20240904-CHE
2024-09-04,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Chennai,T20240904-CHE
2024-09-04,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Chennai,T20240904-CHE
2024-09-04,Puffer Jacket,Outerwear,3,2499,7497,Chennai,T20240904-CHE
2024-09-04,Denim Jacket,Outerwear,2,1799,3598,Chennai,T20240904-CHE
2024-09-04,Anarkali Kurta Set,Ethnic & Occasion,4,1999,7996,Chennai,T20240904-CHE
2024-09-04,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Chennai,T20240904-CHE
2024-09-04,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Chennai,T20240904-CHE
2024-09-04,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Chennai,T20240904-CHE
2024-09-04,Oversized Cotton Tee,Men · Topwear,4,349,1396,Pune,T20240904-PUN
2024-09-04,Linen Blend Casual Shirt,Men · Topwear,1,999,999,Pune,T20240904-PUN
2024-09-04,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Pune,T20240904-PUN
2024-09-04,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Pune,T20240904-PUN
2024-09-04,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Pune,T20240904-PUN
2024-09-04,Straight Fit Denim Jeans,Men · Bottomwear,2,1499,2998,Pune,T20240904-PUN
2024-09-04,Cargo Joggers,Men · Bottomwear,4,899,3596,Pune,T20240904-PUN
2024-09-04,Rayon Crop Top,Women · Topwear,4,399,1596,Pune,T20240904-PUN
2024-09-04,Printed A-Line Kurti,Women · Topwear,7,799,5593,Pune,T20240904-PUN
2024-09-04,Ribbed Knit Top,Women · Topwear,3,549,1647,Pune,T20240904-PUN
2024-09-04,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Pune,T20240904-PUN
2024-09-04,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Pune,T20240904-PUN
